"GPStime","peakFreq","snr","amplitude","centralFreq","duration","bandwidth","chisq","chisqDof","confidence","id","ifo","label","imgUrl","Q-value"
1258904396.838,93.079,9.305,4.17e-23,2662.234,0.128,5235.969238,0.000,0.000,0.983,"6rMA9EzOXs","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/qq8ITh3v0x/6rMA9EzOXs.png",5.657
1268661631.561,333.030,9.909,3.63e-23,726.559,0.047,1197.088745,0.000,0.000,0.983,"sNriHyi3gp","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/E14jd53GKn/sNriHyi3gp.png",5.657
1260529048.181,176.063,19.161,6.99e-23,447.653,0.313,837.445374,0.000,0.000,0.983,"uGeh6MdPj9","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/MDXavqPQ0R/uGeh6MdPj9.png",5.657
1263448110.967,93.079,15.506,6.51e-23,167.623,0.293,263.686981,0.000,0.000,0.983,"weydcQkxgM","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/NAvKHGKPr5/weydcQkxgM.png",5.657
1260278841.878,142.363,23.636,8.79e-23,243.479,0.375,429.096466,0.000,0.000,0.983,"7eJic62UZF","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/JgjKcMymuZ/7eJic62UZF.png",5.657
1262631008.096,51.007,10.072,1.82e-22,78.045,0.188,107.310219,0.000,0.000,0.983,"fhdsxxJ2Vh","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/Yz8CW20giZ/fhdsxxJ2Vh.png",5.657
1263312697.895,411.865,9.377,3.80e-23,1958.657,0.037,3749.917236,0.000,0.000,0.983,"tNmlXuXB14","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/CbTkzZ0li5/tNmlXuXB14.png",5.657
1260540027.748,93.079,11.040,4.24e-23,305.350,0.094,522.202942,0.000,0.000,0.983,"a5YH7gn6pc","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ijhKLFAtob/a5YH7gn6pc.png",5.657
1261421081.975,77.754,9.893,9.28e-23,112.576,0.063,176.371277,0.000,0.000,0.983,"8kUZXQPQej","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/MgNtsmWUBq/8kUZXQPQej.png",5.657
1257173376.312,115.113,9.373,3.68e-23,143.197,0.094,197.896423,0.000,0.000,0.983,"NpjDJ0WlRI","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/VluJBPY6I8/NpjDJ0WlRI.png",5.657
1257801053.537,217.741,8.481,3.23e-23,2086.419,0.625,4121.697266,0.000,0.000,0.983,"eyMY2iWKNY","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/z60vws6b6Y/eyMY2iWKNY.png",5.657
1263811367.009,217.741,45.127,1.55e-22,2644.462,0.625,5217.366211,0.000,0.000,0.983,"SRy2qj28xo","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/v96pjSswYU/SRy2qj28xo.png",5.657
1257353033.382,142.363,50.571,1.88e-22,3368.136,0.375,6678.410156,0.000,0.000,0.983,"yJzGJJYhfG","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/SiKXVuWr2e/yJzGJJYhfG.png",5.657
1262850759.915,115.113,23.431,8.58e-23,550.198,0.500,1042.534790,0.000,0.000,0.983,"9mL7MqqMeD","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SMq63QLjb4/9mL7MqqMeD.png",5.657
1268126437.904,1822.458,8.445,1.71e-22,3435.006,0.173,6734.657227,0.000,0.000,0.983,"A4bh85alIi","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/8LUzXypXOm/A4bh85alIi.png",5.657
1257925225.030,95.999,12.156,1.09e-22,171.608,0.281,268.856903,0.000,0.000,0.983,"mEBf1vPpbh","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/6ojTGL9ncH/mEBf1vPpbh.png",5.657
1268444000.519,142.363,16.401,5.87e-23,161.169,0.156,276.594330,0.000,0.000,0.983,"SSYTUz6D5F","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/jtGlodaeEi/SSYTUz6D5F.png",5.657
1260448330.056,176.063,14.557,5.43e-23,451.078,0.188,830.596863,0.000,0.000,0.983,"WQbU9fM9UY","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/4R0OjOQ2bN/WQbU9fM9UY.png",5.657
1260448330.056,176.063,14.557,5.43e-23,451.078,0.188,830.596863,0.000,0.000,0.983,"pnVg0Mh2zU","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/TiTzXExKSR/pnVg0Mh2zU.png",5.657
1261612904.834,51.007,7.936,1.29e-22,3888.931,0.217,7717.634766,0.000,0.000,0.983,"j0rUYmz5mV","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/mwsLI9G2Lz/j0rUYmz5mV.png",5.657
1259029729.802,176.063,21.796,7.90e-23,364.737,0.250,671.612122,0.000,0.000,0.983,"VqJISL6mic","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/FrH5irxMat/VqJISL6mic.png",5.657
1262869359.231,509.363,10.911,4.59e-23,3835.363,0.094,7354.088379,0.000,0.000,0.983,"L3t2kbJQoK","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SMq63QLjb4/L3t2kbJQoK.png",5.657
1260708486.155,118.526,30.219,2.83e-22,2964.093,0.500,5896.186035,0.000,0.000,0.983,"Mayw8tnck0","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/8wCZHYqpJH/Mayw8tnck0.png",5.657
1257770102.147,115.113,15.294,5.92e-23,297.691,0.375,537.521118,0.000,0.000,0.982,"aIzr407Gbs","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/XO8URwLJKb/aIzr407Gbs.png",5.657
1257770102.147,115.113,15.294,5.92e-23,297.691,0.375,537.521118,0.000,0.000,0.982,"Kgw66lap5U","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/TT5yndceDq/Kgw66lap5U.png",5.657
1257770102.147,115.113,15.294,5.92e-23,297.691,0.375,537.521118,0.000,0.000,0.982,"8rya0JzZyI","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/yNoKnS276H/8rya0JzZyI.png",5.657
1264851498.612,333.030,17.709,7.21e-23,3952.333,0.156,7846.804688,0.000,0.000,0.982,"xH0CdS15jU","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vcidRd8BH2/xH0CdS15jU.png",5.657
1263139287.734,217.741,10.207,3.53e-23,587.489,0.023,967.953796,0.000,0.000,0.982,"c9MUHvgjIb","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/pLYnBCGWez/c9MUHvgjIb.png",5.657
1256928502.260,93.079,8.698,3.88e-23,866.614,0.114,1644.730225,0.000,0.000,0.982,"mr92dXNj9y","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/fXwL6dJ6T2/mr92dXNj9y.png",5.657
1259184383.045,629.939,8.255,4.28e-23,497.884,0.125,788.744263,0.000,0.000,0.982,"48iWnUl0lR","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/pX0QZ186eb/48iWnUl0lR.png",5.657
1259661328.283,75.263,7.895,3.93e-23,91.369,0.023,73.291489,0.000,0.000,0.982,"2MchHQQhWa","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/utNGCI4eTG/2MchHQQhWa.png",5.657
1257674162.767,176.063,39.128,1.46e-22,444.885,0.750,842.982971,0.000,0.000,0.982,"xTBWMjqXRq","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/h0Ea9aRYF0/xTBWMjqXRq.png",5.657
1266661825.038,142.363,12.042,4.21e-23,167.623,0.113,263.686981,0.000,0.000,0.982,"Zm79wYLYXJ","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/vsHoRqOY68/Zm79wYLYXJ.png",5.657
1264688158.117,269.285,7.648,2.75e-23,347.233,0.008,438.436798,0.000,0.000,0.982,"bSd2Deys4Y","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/CCEkB1MA6Y/bSd2Deys4Y.png",5.657
1265606188.996,49.200,8.550,1.35e-22,61.502,0.109,49.786949,0.000,0.000,0.982,"FuR1Z7CRSK","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/VR8Hle6X6V/FuR1Z7CRSK.png",5.657
1267802002.189,62.976,8.717,9.37e-23,78.045,0.094,107.310219,0.000,0.000,0.982,"TYz6T76sVX","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/bDNI9yV6ua/TYz6T76sVX.png",5.657
1261195648.203,333.030,7.984,3.05e-23,334.982,0.008,462.940186,0.000,0.000,0.982,"knf7lNAXUO","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/2B5Y7ZgLYE/knf7lNAXUO.png",5.657
1264911580.923,269.285,16.149,5.88e-23,361.968,0.094,677.149780,0.000,0.000,0.982,"gxKaaXIWf3","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/7YyKp70NT2/gxKaaXIWf3.png",5.657
1263290902.823,142.363,9.294,3.31e-23,177.095,0.031,244.742661,0.000,0.000,0.982,"P4tFDinCvw","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/CbTkzZ0li5/P4tFDinCvw.png",5.657
1263354310.397,333.030,11.521,4.21e-23,861.241,0.016,1555.085327,0.000,0.000,0.982,"wAs6toeumX","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/CbTkzZ0li5/wAs6toeumX.png",5.657
1259559434.134,509.363,19.654,8.10e-23,1944.170,0.078,3778.892090,0.000,0.000,0.982,"J9QW8Clv4i","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Gv0R55I67o/J9QW8Clv4i.png",5.657
1259506633.117,411.865,44.192,1.70e-22,1712.661,0.392,3353.763672,0.000,0.000,0.982,"7wCVAMQ33e","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JrM3QNi6KF/7wCVAMQ33e.png",5.657
1264500869.261,333.030,9.688,3.52e-23,569.572,0.031,1003.787720,0.000,0.000,0.982,"oC83p8gzkz","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/dgZuR1C8GP/oC83p8gzkz.png",5.657
1256688880.793,217.741,58.311,2.26e-22,1561.608,0.704,3076.429443,0.000,0.000,0.982,"UeEDaZAO7o","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/ogZ3Jp5jss/UeEDaZAO7o.png",5.657
1265535153.950,411.865,29.567,1.11e-22,680.441,0.656,1289.324585,0.000,0.000,0.982,"HdnvbMaTKV","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/os7gG070KI/HdnvbMaTKV.png",5.657
1259407934.718,115.113,7.978,3.09e-23,219.017,0.023,302.678375,0.000,0.000,0.982,"3L6cfruVoD","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/kCf8hWNsd4/3L6cfruVoD.png",5.657
1264955960.266,217.741,7.538,2.65e-23,246.903,0.023,422.247955,0.000,0.000,0.982,"Y2lcNWoOuy","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ClffSzbWrl/Y2lcNWoOuy.png",5.657
1263038933.083,217.741,10.471,3.58e-23,262.852,0.074,390.349457,0.000,0.000,0.982,"da4lltlncn","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/lPooidXfki/da4lltlncn.png",5.657
1257943555.926,779.059,7.737,4.57e-23,704.401,0.010,1241.405396,0.000,0.000,0.982,"MjbtxyMyBz","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wo3gJoEuYO/MjbtxyMyBz.png",5.657
1263215720.042,217.741,64.701,2.19e-22,677.017,0.625,1296.173096,0.000,0.000,0.982,"ylylnwjihy","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/gRTQSjND7H/ylylnwjihy.png",5.657
1269010962.579,176.063,8.979,3.04e-23,207.302,0.129,326.107239,0.000,0.000,0.982,"EdZqOXiaSW","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/0xJ4GoGYxF/EdZqOXiaSW.png",5.657
1261953960.520,41.312,7.581,1.97e-22,55.393,0.063,62.005871,0.000,0.000,0.982,"SAhSnCxHfA","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/9P9KetCenr/SAhSnCxHfA.png",5.657
1264310836.698,176.063,8.240,2.84e-23,714.308,0.016,1221.592163,0.000,0.000,0.982,"4P4IFrCfft","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/pdMraZCEiV/4P4IFrCfft.png",5.657
1267526030.650,333.030,56.595,2.06e-22,1025.056,0.375,2003.325195,0.000,0.000,0.982,"kn4x9QaAuf","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/yMGCeo98rz/kn4x9QaAuf.png",5.657
1258477740.575,115.113,8.590,3.42e-23,139.747,0.031,112.097778,0.000,0.000,0.982,"icNesvAwig","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/INZ4ErmDZq/icNesvAwig.png",5.657
1261689865.497,217.741,9.114,3.12e-23,3580.081,9.938,7136.257324,0.000,0.000,0.982,"tGZt6ObHk7","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ePWSpRCg4g/tGZt6ObHk7.png",5.657
1256886678.457,96.487,9.770,1.04e-22,236.498,0.656,368.602570,0.000,0.000,0.982,"0MChXio9eu","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/wnQNhVMGyj/0MChXio9eu.png",45.255
1264445165.560,269.285,33.740,1.19e-22,677.017,0.375,1296.173096,0.000,0.000,0.982,"QsJCwKrZL3","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/MAHCskKxgx/QsJCwKrZL3.png",5.657
1259384060.165,142.363,9.653,3.54e-23,177.095,0.063,244.742661,0.000,0.000,0.982,"3RyrUXorUE","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/KTg78DBdI2/3RyrUXorUE.png",5.657
1260853330.187,217.741,10.366,3.70e-23,325.075,0.020,482.753357,0.000,0.000,0.982,"bbZIVO5AAq","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/6NmjJ5XFnL/bbZIVO5AAq.png",5.657
1259188351.882,115.113,18.492,7.22e-23,368.161,0.375,664.763672,0.000,0.000,0.982,"nCkSbya1oS","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/pX0QZ186eb/nCkSbya1oS.png",5.657
1260287817.434,269.285,7.629,2.67e-23,402.027,0.006,597.031250,0.000,0.000,0.982,"GZScgUErdK","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/s0w10EquVX/GZScgUErdK.png",5.657
1257529887.217,269.285,12.311,4.53e-23,372.396,0.047,656.293945,0.000,0.000,0.982,"cjO0Bmd8Ra","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/XlMjG4NQuc/cjO0Bmd8Ra.png",5.657
1257529887.217,269.285,12.311,4.53e-23,372.396,0.047,656.293945,0.000,0.000,0.982,"pUBpH0KISw","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/ACZz3Qj7vD/pUBpH0KISw.png",5.657
1257529887.217,269.285,12.311,4.53e-23,372.396,0.047,656.293945,0.000,0.000,0.982,"kDHzRVJLJt","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/55I4VHnlTq/kDHzRVJLJt.png",5.657
1257529887.217,269.285,12.311,4.53e-23,372.396,0.047,656.293945,0.000,0.000,0.982,"kUUfbbpji5","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/GxRh8LL2ck/kUUfbbpji5.png",5.657
1257529887.217,269.285,12.311,4.53e-23,372.396,0.047,656.293945,0.000,0.000,0.982,"8iZmPFRUa5","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/I1nhR7yHB1/8iZmPFRUa5.png",5.657
1263587408.036,115.113,7.776,2.91e-23,139.747,0.063,112.097778,0.000,0.000,0.982,"ZO2kOLE1CR","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/6qz9UtXn8D/ZO2kOLE1CR.png",5.657
1268769554.732,77.754,19.139,1.65e-22,299.400,0.500,553.175354,0.000,0.000,0.982,"0tQr74Ua2H","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/jVcQe7gAs8/0tQr74Ua2H.png",5.657
1260933619.415,115.113,17.998,6.81e-23,243.479,0.313,429.096466,0.000,0.000,0.982,"my7AZqA4Ec","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/e60vFs6GkO/my7AZqA4Ec.png",5.657
1263652307.892,142.363,15.321,5.59e-23,246.903,0.094,422.247955,0.000,0.000,0.982,"biwyqJ2KDv","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/AbiUIuE1Te/biwyqJ2KDv.png",5.657
1260415685.063,176.063,12.039,4.35e-23,384.110,0.063,632.865112,0.000,0.000,0.982,"etMs2WvXCh","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/LsZ7fAqmbQ/etMs2WvXCh.png",5.657
1265529021.292,115.113,13.349,4.93e-23,203.068,0.094,334.576904,0.000,0.000,0.982,"sqvy88HGP5","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/jnQFb7lCJw/sqvy88HGP5.png",5.657
1265529021.292,115.113,13.349,4.93e-23,203.068,0.094,334.576904,0.000,0.000,0.982,"LmU2RLFYKF","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/SQbFTE80P9/LmU2RLFYKF.png",5.657
1256827536.412,217.741,8.334,3.04e-23,280.769,0.012,354.515533,0.000,0.000,0.982,"wnCsDPqutv","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/Mj9slRtyqS/wnCsDPqutv.png",5.657
1260405511.259,142.363,14.583,5.40e-23,167.623,0.156,263.686981,0.000,0.000,0.982,"uFCKs1oiFz","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/vS8JywwCxa/uFCKs1oiFz.png",5.657
1264115218.882,747.302,30.992,1.68e-22,3989.707,0.313,7921.552246,0.000,0.000,0.981,"fqjvx8bhEF","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Ifot2kGWeO/fqjvx8bhEF.png",5.657
1267357607.706,115.113,9.805,3.64e-23,143.197,0.055,197.896423,0.000,0.000,0.981,"7Kjjs7XOx4","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/sv3M1mIuDT/7Kjjs7XOx4.png",5.657
1267357607.706,115.113,9.805,3.64e-23,143.197,0.055,197.896423,0.000,0.000,0.981,"kPLaBvbZNH","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/fmQgK6VMWr/kPLaBvbZNH.png",5.657
1263695862.265,115.113,10.222,4.00e-23,205.828,0.094,329.056671,0.000,0.000,0.981,"aP0TPrlHjH","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/twQTeITmwP/aP0TPrlHjH.png",5.657
1259416653.640,95.999,8.091,7.73e-23,108.381,1.250,184.761353,0.000,0.000,0.981,"S1DShTimD2","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/B7NDjMGvOg/S1DShTimD2.png",5.657
1257357992.671,176.063,26.694,9.29e-23,2843.754,0.375,5629.646973,0.000,0.000,0.981,"jry7hzkax9","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/SiKXVuWr2e/jry7hzkax9.png",5.657
1256903102.847,217.741,29.931,1.09e-22,674.248,0.375,1301.710693,0.000,0.000,0.981,"RudAt5bJ6n","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/fXwL6dJ6T2/RudAt5bJ6n.png",5.657
1261772585.830,77.754,21.314,2.14e-22,245.453,0.375,442.126251,0.000,0.000,0.981,"MBKucTOxBr","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/0VUoT2G79x/MBKucTOxBr.png",5.657
1263347706.049,75.263,16.502,8.07e-23,246.903,0.313,422.247955,0.000,0.000,0.981,"bkpOOpvzQI","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/CbTkzZ0li5/bkpOOpvzQI.png",5.657
1259911397.104,93.079,19.793,8.71e-23,3989.707,0.551,7921.552246,0.000,0.000,0.981,"Qs1wOXYaYV","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/FbbdvT6LJP/Qs1wOXYaYV.png",5.657
1265092926.448,217.741,8.036,2.68e-23,347.233,0.012,438.436798,0.000,0.000,0.981,"kfhhMpcvpX","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/pa6fetbTEM/kfhhMpcvpX.png",5.657
1267656352.405,217.741,15.555,5.61e-23,553.622,0.188,1035.686157,0.000,0.000,0.981,"t3Iai1BGut","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/W5xTmYJxgL/t3Iai1BGut.png",5.657
1261804237.597,142.363,17.931,6.91e-23,1860.372,0.250,3649.186279,0.000,0.000,0.981,"ITNdJD5K14","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/tVbuf7xBE1/ITNdJD5K14.png",5.657
1259641287.392,142.363,24.267,9.27e-23,550.198,0.250,1042.534790,0.000,0.000,0.981,"hyHPXJtQhj","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/tQxQFvYYFq/hyHPXJtQhj.png",5.657
1258850005.045,333.030,33.253,1.19e-22,674.248,0.250,1301.710693,0.000,0.000,0.981,"5TxI9ROW4C","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vqFCINSX1y/5TxI9ROW4C.png",5.657
1262359879.565,217.741,9.457,3.27e-23,297.846,0.199,537.210876,0.000,0.000,0.981,"1ynw8XmSzZ","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ZmqkhO7ts8/1ynw8XmSzZ.png",5.657
1263646728.851,217.741,8.132,2.88e-23,236.934,0.125,266.844482,0.000,0.000,0.981,"EI6Osj3uaO","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/AbiUIuE1Te/EI6Osj3uaO.png",5.657
1266141417.777,49.200,8.984,1.36e-22,3687.303,0.141,7314.378418,0.000,0.000,0.981,"R6njgCnqVO","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/N2uo0I8a1x/R6njgCnqVO.png",5.657
1258291631.052,411.865,31.346,1.45e-22,837.281,0.250,1603.004517,0.000,0.000,0.981,"vb5PFOx5ia","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/hu5q2PjLM9/vb5PFOx5ia.png",5.657
1267031669.512,217.741,25.249,8.75e-23,2351.674,0.387,4631.790039,0.000,0.000,0.981,"ukWRJAdu3G","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/9bOkwbUjiL/ukWRJAdu3G.png",5.657
1265497722.533,93.079,8.068,3.27e-23,143.197,0.031,197.896423,0.000,0.000,0.981,"1LN3hTGVhT","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/w4uoxR8api/1LN3hTGVhT.png",5.657
1264130537.976,142.363,44.784,1.63e-22,677.017,0.500,1296.173096,0.000,0.000,0.981,"Bq7dyf548w","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/TtqsbjxfVE/Bq7dyf548w.png",5.657
1257060815.548,115.113,17.848,7.35e-23,199.643,0.313,341.425415,0.000,0.000,0.981,"hkfgzD3V5d","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/hG9jQqN7Vi/hkfgzD3V5d.png",11.314
1257658313.409,142.363,35.631,1.32e-22,444.885,0.500,842.982971,0.000,0.000,0.981,"lAufEtAYT1","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/XO8URwLJKb/lAufEtAYT1.png",5.657
1257658313.409,142.363,35.631,1.32e-22,444.885,0.500,842.982971,0.000,0.000,0.981,"hfo4bKyg3h","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/TT5yndceDq/hfo4bKyg3h.png",5.657
1257658313.409,142.363,35.631,1.32e-22,444.885,0.500,842.982971,0.000,0.000,0.981,"1O2hUZAep4","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/yNoKnS276H/1O2hUZAep4.png",5.657
1259335025.183,629.939,8.709,3.85e-23,741.711,0.008,1166.785034,0.000,0.000,0.981,"vFdAkX6Pvc","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/olgYtMqD9s/vFdAkX6Pvc.png",5.657
1259335025.183,629.939,8.709,3.85e-23,741.711,0.008,1166.785034,0.000,0.000,0.981,"pa6jo15O5t","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/sLGvZT7rAr/pa6jo15O5t.png",5.657
1259519230.468,509.363,38.808,1.63e-22,2382.253,0.313,4717.720215,0.000,0.000,0.981,"mgF7KJ55pJ","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/P02qXGgDiz/mgF7KJ55pJ.png",5.657
1262874437.175,629.939,17.235,7.90e-23,3878.636,0.355,7699.411133,0.000,0.000,0.981,"OO1oMp3zrS","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/9SlUEk1frW/OO1oMp3zrS.png",5.657
